# This file contains ~14,000 BRDF measurements
# for vegetation. This data was gathered using the
# Cloud Absorption Radiometer (CARs) sensor
# during the CLASIC mission over Oklahoma.
# This data is for 479 nm
# Visit https://car.gsfc.nasa.gov/ for raw data
# and more details.
# See Satellite Optical Brightness (Fankhauser et. al)
# for more information.
#
# phi_i     theta_i     phi_o     theta_o     brdf
17.650     180.000     39.000     304.000     1.55999e-01
17.650     180.000     3.500     323.000     2.91683e-01
17.650     180.000     28.500     212.000     9.71020e-02
17.650     180.000     89.500     134.000     2.39925e-01
17.650     180.000     20.500     90.000     1.18492e-01
17.650     180.000     53.000     188.000     7.31375e-02
17.650     180.000     47.000     320.000     1.59686e-01
17.650     180.000     15.000     269.000     1.80484e-01
17.650     180.000     44.000     68.000     1.07569e-01
17.650     180.000     36.000     258.000     1.06862e-01
17.650     180.000     82.500     279.000     2.03471e-01
17.650     180.000     68.000     306.000     1.37025e-01
17.650     180.000     89.000     96.000     2.54779e-01
17.650     180.000     75.500     316.000     1.74173e-01
17.650     180.000     13.500     281.000     1.99801e-01
17.650     180.000     0.000     212.000     1.98311e-01
17.650     180.000     72.500     258.000     1.19291e-01
17.650     180.000     12.500     55.000     2.14017e-01
17.650     180.000     46.000     289.000     1.20536e-01
17.650     180.000     45.000     170.000     7.20497e-02
17.650     180.000     48.000     46.000     1.25809e-01
17.650     180.000     88.500     300.000     3.95435e-01
17.650     180.000     89.500     351.000     3.35717e-01
17.650     180.000     13.500     225.000     1.58456e-01
17.650     180.000     86.000     327.000     3.16600e-01
17.650     180.000     73.500     309.000     1.58311e-01
17.650     180.000     63.000     190.000     8.26063e-02
17.650     180.000     9.000     67.000     1.72602e-01
17.650     180.000     33.000     274.000     1.27536e-01
17.650     180.000     65.500     222.000     8.93790e-02
17.650     180.000     51.000     159.000     7.42527e-02
17.650     180.000     31.500     351.000     4.95271e-01
17.650     180.000     81.000     239.000     1.53700e-01
17.650     180.000     67.000     296.000     1.28307e-01
17.650     180.000     8.500     7.000     3.47739e-01
17.650     180.000     60.000     224.000     8.35764e-02
17.650     180.000     60.000     337.000     1.63065e-01
17.650     180.000     72.000     66.000     1.58043e-01
17.650     180.000     33.000     54.000     1.39185e-01
17.650     180.000     34.500     2.000     3.14233e-01
17.650     180.000     68.000     275.000     1.17093e-01
17.650     180.000     9.000     153.000     1.62483e-01
17.650     180.000     6.500     24.000     2.50867e-01
17.650     180.000     38.000     84.000     1.00263e-01
17.650     180.000     22.000     166.000     9.89614e-02
17.650     180.000     39.000     124.000     8.10623e-02
17.650     180.000     41.500     148.000     7.44913e-02
17.650     180.000     9.500     261.000     1.76566e-01
17.650     180.000     61.000     47.000     1.23894e-01
17.650     180.000     15.000     74.000     1.48813e-01
17.650     180.000     30.000     65.000     1.28181e-01
17.650     180.000     74.000     26.000     2.08682e-01
17.650     180.000     55.500     209.000     7.71406e-02
17.650     180.000     47.500     215.000     7.68383e-02
17.650     180.000     15.000     174.000     1.48004e-01
17.650     180.000     14.500     195.000     1.53986e-01
17.650     180.000     82.500     208.000     2.06888e-01
17.650     180.000     48.000     341.000     1.93294e-01
17.650     180.000     34.000     140.000     7.93805e-02
17.650     180.000     55.000     98.000     1.49105e-01
17.650     180.000     0.000     232.000     2.00046e-01
17.650     180.000     11.000     296.000     2.74013e-01
17.650     180.000     37.500     328.000     2.23737e-01
17.650     180.000     68.000     244.000     1.00933e-01
17.650     180.000     19.500     232.000     1.42033e-01
17.650     180.000     70.500     245.000     1.07151e-01
17.650     180.000     53.000     106.000     1.02345e-01
17.650     180.000     83.000     194.000     2.58233e-01
17.650     180.000     44.000     308.000     1.50005e-01
17.650     180.000     29.500     266.000     1.30525e-01
17.650     180.000     24.500     72.000     1.29650e-01
17.650     180.000     20.500     13.000     4.95494e-01
17.650     180.000     63.000     71.000     1.09288e-01
17.650     180.000     55.500     73.000     1.08557e-01
17.650     180.000     54.500     315.000     1.36557e-01
17.650     180.000     40.500     147.000     7.49706e-02
17.650     180.000     83.500     250.000     1.96667e-01
17.650     180.000     47.500     160.000     7.24820e-02
17.650     180.000     21.500     89.000     1.17475e-01
17.650     180.000     58.000     250.000     9.03365e-02
17.650     180.000     37.500     195.000     7.69724e-02
17.650     180.000     69.500     69.000     1.24130e-01
17.650     180.000     51.000     228.000     8.10036e-02
17.650     180.000     7.000     124.000     1.37799e-01
17.650     180.000     62.000     324.000     1.47685e-01
17.650     180.000     12.000     116.000     1.37147e-01
17.650     180.000     10.500     276.000     1.98101e-01
17.650     180.000     77.500     225.000     1.27216e-01
17.650     180.000     37.000     162.000     7.46213e-02
17.650     180.000     89.000     327.000     3.34300e-01
17.650     180.000     55.000     249.000     9.02137e-02
17.650     180.000     84.500     207.000     2.44894e-01
17.650     180.000     10.000     248.000     1.69403e-01
17.650     180.000     26.000     169.000     8.55022e-02
17.650     180.000     69.000     299.000     1.34353e-01
17.650     180.000     82.500     218.000     1.62261e-01
17.650     180.000     5.500     339.000     3.19185e-01
17.650     180.000     67.500     171.000     1.37564e-01
17.650     180.000     48.000     214.000     7.64440e-02
17.650     180.000     73.500     226.000     1.09604e-01
17.650     180.000     19.000     272.000     1.91866e-01
17.650     180.000     63.000     60.000     1.15301e-01
17.650     180.000     61.500     58.000     1.15107e-01
17.650     180.000     58.500     42.000     1.27492e-01
17.650     180.000     5.000     22.000     2.40465e-01
17.650     180.000     43.000     23.000     1.64385e-01
17.650     180.000     1.000     91.000     1.92807e-01
17.650     180.000     55.000     210.000     7.69851e-02
17.650     180.000     63.000     213.000     8.41565e-02
17.650     180.000     31.500     261.000     1.20205e-01
17.650     180.000     0.000     187.000     2.01811e-01
17.650     180.000     67.500     112.000     1.78966e-01
17.650     180.000     77.000     134.000     3.75377e-01
17.650     180.000     76.500     90.000     1.92730e-01
17.650     180.000     66.500     360.000     1.95997e-01
17.650     180.000     64.500     87.000     1.05153e-01
17.650     180.000     87.000     54.000     2.48467e-01
17.650     180.000     35.500     67.000     1.16666e-01
17.650     180.000     16.500     292.000     2.34330e-01
17.650     180.000     43.000     209.000     7.65274e-02
17.650     180.000     21.000     158.000     1.03766e-01
17.650     180.000     25.500     78.000     1.20922e-01
17.650     180.000     62.500     292.000     1.17687e-01
17.650     180.000     67.000     217.000     9.10103e-02
17.650     180.000     49.000     128.000     8.54362e-02
17.650     180.000     40.500     39.000     1.46156e-01
17.650     180.000     41.000     12.000     1.94358e-01
17.650     180.000     49.500     250.000     9.04178e-02
17.650     180.000     39.000     319.000     1.89040e-01
17.650     180.000     0.000     122.000     2.11965e-01
17.650     180.000     5.000     161.000     1.63687e-01
17.650     180.000     31.000     78.000     1.12469e-01
17.650     180.000     60.500     29.000     1.42660e-01
17.650     180.000     48.000     298.000     1.26040e-01
17.650     180.000     7.000     207.000     1.65171e-01
17.650     180.000     81.000     112.000     3.65554e-01
17.650     180.000     74.500     289.000     1.47280e-01
17.650     180.000     80.500     94.000     4.11582e-01
17.650     180.000     69.500     272.000     1.18809e-01
17.650     180.000     76.000     214.000     1.16913e-01
17.650     180.000     69.500     2.000     2.06209e-01
17.650     180.000     36.500     62.000     1.20934e-01
17.650     180.000     72.500     30.000     2.00276e-01
17.650     180.000     21.000     30.000     4.98002e-01
17.650     180.000     28.000     131.000     8.76677e-02
17.650     180.000     51.500     25.000     1.47439e-01
17.650     180.000     3.500     195.000     1.66321e-01
17.650     180.000     11.000     80.000     1.52192e-01
17.650     180.000     2.000     263.000     2.03132e-01
17.650     180.000     67.000     250.000     1.01467e-01
17.650     180.000     34.000     303.000     1.73641e-01
17.650     180.000     31.500     153.000     7.91901e-02
17.650     180.000     26.500     313.000     2.72771e-01
17.650     180.000     66.500     26.000     1.67835e-01
17.650     180.000     59.000     267.000     9.89685e-02
17.650     180.000     23.500     217.000     1.13519e-01
17.650     180.000     13.000     274.000     1.86088e-01
17.650     180.000     30.000     72.000     1.19676e-01
17.650     180.000     10.000     245.000     1.66882e-01
17.650     180.000     5.500     348.000     3.04337e-01
17.650     180.000     15.500     233.000     1.52144e-01
17.650     180.000     24.500     81.000     1.19463e-01
17.650     180.000     38.000     289.000     1.32911e-01
17.650     180.000     8.000     125.000     1.38639e-01
17.650     180.000     50.500     246.000     8.84689e-02
17.650     180.000     66.000     62.000     1.18566e-01
17.650     180.000     89.000     110.000     2.47215e-01
17.650     180.000     65.500     95.000     1.13173e-01
17.650     180.000     45.500     284.000     1.15805e-01
17.650     180.000     69.500     63.000     1.26453e-01
17.650     180.000     12.500     262.000     1.71288e-01
17.650     180.000     7.000     4.000     2.93716e-01
17.650     180.000     13.500     254.000     1.65788e-01
17.650     180.000     53.500     263.000     9.69191e-02
17.650     180.000     63.500     79.000     1.06485e-01
17.650     180.000     58.000     240.000     8.76329e-02
17.650     180.000     79.500     16.000     2.51858e-01
17.650     180.000     25.000     142.000     8.82449e-02
17.650     180.000     73.500     7.000     2.03902e-01
17.650     180.000     24.500     344.000     4.97071e-01
17.650     180.000     23.000     51.000     1.97548e-01
17.650     180.000     48.000     17.000     1.62545e-01
17.650     180.000     35.000     86.000     1.01317e-01
17.650     180.000     48.500     118.000     9.11136e-02
17.650     180.000     66.000     64.000     1.17347e-01
17.650     180.000     86.500     148.000     2.18498e-01
17.650     180.000     6.000     167.000     1.60617e-01
17.650     180.000     84.000     303.000     2.45115e-01
17.650     180.000     22.500     14.000     4.95333e-01
17.650     180.000     79.000     278.000     1.68716e-01
17.650     180.000     55.500     129.000     1.13732e-01
17.650     180.000     64.500     74.000     1.10033e-01
17.650     180.000     60.000     25.000     1.46214e-01
17.650     180.000     40.500     332.000     2.23935e-01
17.650     180.000     47.500     135.000     7.78027e-02
17.650     180.000     65.000     82.000     1.07593e-01
17.650     180.000     23.000     74.000     1.30460e-01
17.650     180.000     43.500     280.000     1.15281e-01
17.650     180.000     82.000     119.000     2.99706e-01
17.650     180.000     6.500     119.000     1.38834e-01
17.650     180.000     33.500     186.000     7.78507e-02
17.650     180.000     63.500     205.000     8.33959e-02
17.650     180.000     2.000     161.000     2.07266e-01
17.650     180.000     23.500     19.000     4.77527e-01
17.650     180.000     68.500     78.000     1.36387e-01
17.650     180.000     46.500     210.000     7.52549e-02
17.650     180.000     90.000     234.000     2.65687e-01
